text	label	category
Pwoli trailer  BGM vere level  Ithokke kandal mathi ithil ninne manassilakkam box office poorakkadal akum	1	Positive
Awesome	1	Positive
This looks like... Thrishur pooram.	1	Positive
Ee videokk sheesham tovino fan aya arokke und🤚🤚	2	unknown_state
Chunk alla chunk edippanu lalettan like addicho makale	1	Positive
Waiting for the big budget movie Marakkar Arabikadalinte Simgham	4	not-malayalam/tamil
Annum Innum Ikkayude Bthday nnu vachal nammal malayalikal ellarum oru atbudama...   Vayasulpade tettate malayalikal parayan  Matethu nadanundu inganoru pretyekata  #Ikka	1	Positive
Ikka fans mathramalla ettan fansum undu...Box officeeee Chaavaan thayyaraayikko ...Mamangam	1	Positive
Ee Movie 1st Show Kananam Ennu Aagrahikkunna Ethra Per Ind ' Eattan Fans Adi Likes	2	unknown_state
1st day thanne movie kaanan aagrahikunnavar  like button adich pwolikku	2	unknown_state
Ikka fight lu ottum pinnilottu ninnittillaa...ikka maarakam	1	Positive
Lalettane vellan Indian cinimayil arum ellllaaa...	1	Positive
Ee sinimayile mandatharam kand pidichavar mass	1	Positive
Ithu 100 core klubil kerumennu urappullavar like adilk	1	Positive
tamilla daping seithu vidunga da nalla padama irukke	1	Positive
MadhuraRaja blockbuster aagan Madhurey hero Vijay Fans ente Aashamsakal....	1	Positive
Canadakk pokan irikunavar ivde like adik	2	unknown_state
10 nil kooduthal trailer kandhavar like adi	2	unknown_state
Ikka yude fitness at this age...vere level	1	Positive
Mamukayude bramanda thandavam njan kande.... adipoli	1	Positive
Trailer erangan 1 manikoorinu munpae  3k dislike...  Nth tholvikal aano ntho..  kanditu vilayiruthu suhurthukalae.	0	Negative
Nalla parungada trending no.2 la thaan iruku	1	Positive
Aghu madhurayil ninnum keralathilekk raja varunnath chumma povan alla	2	unknown_state
Vijay annan : ivane eni valaran anuvadich kooda.. Ivanum naad rakshikkan thudangi..	2	unknown_state
renddunda oru venda.	1	Positive
ഒടിയൻ polee avilllaa urapppa     lalettaaa pwolich onnum parayanillaa	1	Positive
Trailer aaya engane venamEthrem kandapole film kandolan vayya	1	Positive
GLOBAL ICON THALAPATHY FANS WISHES MAMOOTHY	1	Positive
IDI movie orma vannhavar adi oru like	2	unknown_state
Athoru valiya kadhaya mone...paranju thudanghiya ori paththu nuppathu kollaththe charithram parayendi varum.....uff ejjathi.ikkakatta waiting	1	Positive
Enda ponno mass padam i like it mostly	1	Positive
LastE one minute romanjification....    ente laletaaaaa....	1	Positive
Zayed masood und enn arinj trailer kanan vannavar like cheyyuvo	2	unknown_state
Rajuvettandhe direction vere level aayirikkumennu trailer kandappo manasilayi...#romanjification	1	Positive
ande ponno kili poi trailer kanditt	1	Positive
Oru rekshellaaaaa  thakarppan Pwoliii item	1	Positive
vandiyil vanu iragana scene oru reshayam illaa  bgm	1	Positive
POWER OF MEGA STAR	4	not-malayalam/tamil
Ittimani kanaan arokke plan ittu.katta waiting	1	Positive
Enth potta trailer aanu... Chumma mass ennu paranjittu karyamilla.... Trailer verum waste. Cinema enkilum nannaya mathiyarunnu	1	Positive
Realistic thanne porallo namukk Edakk mass varatte  Tovi	1	Positive
Teaser undakkiya manekkedu theerth Poli Vijay level ilott povatirunna matiyarunn	1	Positive
Pulimurugante kurachu scene copy adichu nice aayittu	2	unknown_state
Ithaan ikkane megaaastar aakith Ikka uyirrrr	1	Positive
Malayala cinemayude charithram mattan deric abraham june 16 ethum	1	Positive
Padam polikkum.pakshe bahubali pooloru padavumai compare chayyatheda mandanmaare	1	Positive
Engane ulla filims venamm..kooduthal mass onnum venda... Simple but powerfull..	1	Positive
Triple strong kkaaar okke evideyanavo?entho?oru vivarom illa?	1	Positive
SC @yousef.khan  ....add me :)	4	not-malayalam/tamil
KGF nte oru feel kittya poole	1	Positive
Appo booking eppalannu start aavane 🤩🤩🤩🤩	1	Positive
Climax koodi kaanichirunenkil padathintey review parayarunnuu	2	unknown_state
Dislike adichavanmar kku vere pani onnun ille avvo	2	unknown_state
Lal ettan fans evide adik likeadutha hit loading aann makkale	2	unknown_state
summa athruthilla mammokka...  tamil fan....  ungale romba pudikkum	4	not-malayalam/tamil
bhai mza aajayega dekh kat great movie	4	not-malayalam/tamil
Marana  mass  ikkkaaa	1	Positive
Christ nagar il padicha piller ivide like adi...	2	unknown_state
All the bst mamukkaby katta lalettan faan	1	Positive
#1 karikku kondoyi ketto. Sed	2	unknown_state
Mass Ennu paranjaal patoolla kola mass aanu Lalettan and Prithi	1	Positive
Ikkayodu muttan inniyum valaraanund palarum 🥰🥰🥰	1	Positive
Waiting... waiting... waiting... waiting.... waiting.... waiting... waiting... waiting...	1	Positive
Still trending no. 1 after 4days	4	not-malayalam/tamil
Ettan anthannu kandallo ettan fans hit like	2	unknown_state
Ee onam ettante pillerk ullatha ettante kude ee aniyan marrum kanumenn parajekk	1	Positive
50 k likes in 40 minutes	4	not-malayalam/tamil
Dislike cheytha ellaa poorimakkalkum naduviral namaskaram	0	Negative
like  mammmukkka  fans frm  mangalore	2	unknown_state
Sunny chechi ullath kond cinema jayikum	2	unknown_state
Onnil kooduthal like adikunna option undoooo	2	unknown_state
Lalettante margamkali traileril kanan wait cheyyunnavar undo?	2	unknown_state
Unni mukudan fans hit like	2	unknown_state
Trailer Varumbol Loke Adikan Nilkunavar Evide like eduuu	2	unknown_state
Nalla movie aanennu thonunu.....vineeth sreenivasan undallo....	1	Positive
trailer ippozhe manassil orupaad thavana kand kazhinjavar like adiche...	2	unknown_state
Mammookyde oru padavum fdfs kndttla.. ith FDFS locked	1	Positive
Above 250 cr collection kittum ennullavar ivide come on	2	unknown_state
Brand new Bmw il vannerangum ennu pratheekshichu	2	unknown_state
Ei padamonnu erangikkottay athenu mumbay ningalu thallallay	0	Negative
Pulimuruganae polae kidu bgm venamayirunnu.. katta waiting..	1	Positive
Urakkam nashtappettu  Ith pinneyum kaanan thonnanu	1	Positive
Ingalk keralathil ivane allathe areyum kitteele abinayipikan kitteele	0	Negative
Promo viedeo engana kanua arelum paaratu pls	2	unknown_state
Ente ee comentinu like illaathathu aarum tharaathathu kondalla  Comment hang aayi nikkunnatha	2	unknown_state
പൊളി ട്രെയ്‌ലർ ലാലേട്ടൻ & പൃഥ്വിരാജ് This deal is with the devil.... Pwoli.... Can't wait....	1	Positive
Oru rakshayumilllaaaaa  katta waiting for the movie	1	Positive
marana mass Lalettan  From Tamilnadu	1	Positive
Aamaye vellathil mukkikkollunna inam.  Hareesh kanaran rocks	1	Positive
Good Luck Prithviraj And Lalettaaa Pwlichekkane...	1	Positive
ente channel onnu subscribe chayyammo	2	unknown_state
Mamookante scene oo romancham a scene matram njan vindum vindum kanunu	1	Positive
Kidukkaaachi trailer machoooo ...  Katta waitingggg	1	Positive
Mammukka chumma vann ang kond ppyi	1	Positive
Njan kandthan padm but onum koodi kanan thonun.. Ellrkm koodi onum koodi fans show vach poyalocalicut illor evde	1	Positive
Sayico aya villian avale pranayicha villlain..	2	unknown_state
Unlike cheyyunnavark ennte ഹാർദ്ദവമായ നടുവിരൽ namaskaaaaaaram	0	Negative
Adi kapyare koottamani.....box office chattu....mammooka konnu....	1	Positive
Dis like adichaa ellavaarode ettanode vedaaa  murugaaa nee theernadaa	2	unknown_state
Last superman punch pwolich. Ejjathi item mamookka kidukki	1	Positive
Makkale ellavarum share cheyyu like Adi namuk thakarkande come fast	2	unknown_state
Kandittum kandittum mathiyavanilladoooo.... Endutta mothal ithu....  Devil rules  Stephen nedumballi rules  Ettan rulesssss 🤩	1	Positive
Sawaaaaaari giri...giri... Big fan of Malaiayam Cinema. From Srilanka. Chettan maar Cinema eppothum adi pozi thannaiaya.	1	Positive
81 k views 141 k like🤔🤔🤔	2	unknown_state
Padam kandit vannavar etra Peru und.	2	unknown_state
Eee trailer kanditt dislike adichavan mareyokke sammathikkanam..	0	Negative
Alla chettanmare Mammootty mathramano abhinayichathu Unni patti aarum parayunnille	2	unknown_state
Pokiri raja reloaded  Katta waiting  Madurai raja	1	Positive
10 timesil kooduthal kanndavar ivde like adii🤩 RAJA Return	2	unknown_state
DETAILED REVIEW - ENDING EXPLAINED	4	not-malayalam/tamil
Bahubali level Movie In Malayalam Industry... Congratulations from Tamilnadu	4	not-malayalam/tamil
HappY Birthday One an Only Mammookkkaaa 🥰	4	not-malayalam/tamil
ഇത് #Mega star ന്റെ #mega mamangam#	1	Positive
MANY MANY MORE HAPPY RETURNS OF THE DAY DEAREST MAMMOOKKAA	4	not-malayalam/tamil
Adutha kettu manakunu. Anu Sitara kavya madavante clone alle. Ee koode abinekunevark onm oru tulli ulup tonille avo!	2	unknown_state
Aju vargheesinte police role ishtamayavar like adi	2	unknown_state
Ente athippaara ammachi ikka ithu engottaaaaaaa	1	Positive
Theatoril climax maathram kaanichal mathiyallo eny... any ways good trailor	1	Positive
Enta ponnoo... oru rakashem illa romanjification kond irikanum vaya nikkanum vaya	1	Positive
Kanan pona pooram ini paranju ariyikano	1	Positive
Madhurarajakkum oru trailer undu	1	Positive
Raja Sollarthan Seivan	1	Positive
lucifer kanditt trailer onnoodi kaanan vannavar like adi  hvy hvy padam	2	unknown_state
WAITING FOR THE NEXT BLOCKBUSTER .........	4	not-malayalam/tamil
Katta waiting..anna ye kaanan kothiyakunnu kumbalangy nights pwoli love you...	1	Positive
Tamil mohanlal fans hit like here.	4	not-malayalam/tamil
Verum olla padam 10 paiseke kollulla	1	Positive
Guest appearenceil enkilm rajuettan ondaya matiyarnu	2	unknown_state
Youtube hang aayi 17 k viewsm 108k likesmraja effect	2	unknown_state
Oru raksha illa  adipoli trailer	1	Positive
Poli tovi Chetta oru rakshayum illa marana mass	1	Positive
Lastile superman punch oru rakshayumilla...love u ikka..	1	Positive
Rajuvettan full family aayittaanallo onathinu  Lad l mallika sukumaran naayakante amma	1	Positive
Kalki fans show kannunavar like adichotovino	2	unknown_state
Lalettan fans undo?? Undengil oru like please	2	unknown_state
Realistic padam kandu maduthu eni korachu mass aakam	1	Positive
Ithoke ikkane kondallathe aare komdu pettum	1	Positive
Padchone ithippo rajayude koode ano irngunnad Pani palum pole thonnunnu	1	Positive
Average trailer...tiyaan pole akandu iruna mathiyarno....too many dialogues..	0	Negative
oru shortfilm aanu pattumenkil onn kaanuka	1	Positive
dislike adicha premukhan markku nanni . asooya	0	Negative
I am waiting katta mass padam Muttila arum	1	Positive
suspense vende enallale Oru gumm ullu enna aa dilaog um aayi Oru sadrishyam	1	Positive
Like Like    Like Like   Like Like Like Like  Like	2	unknown_state
Katta waitinggg marana masss idhaaan makkale heroism🤩🤩🤩	1	Positive
Eattante pooram kazhinjaal...ikkayude kodiyett... Lalettanum mammookkaykkum pakaram vekkaaan aaarumillaaaa....	1	Positive
lalettan maranamass ... rajuvettan claass dirctn... THEATER POORAPARAMBU AKAN INI ENTH VENAM	1	Positive
Mammuka fans hit like Mammukayude meyvazhakam haters kaanan pokunnathe ulu	2	unknown_state
Karthik subbaraj gave us the old rajani Prithviraj is gonna give us the vintage lalettan.  Romanjam enoke parana. Fuckkkk!!!!	1	Positive
Super hit aaavatte ....  Frm a lalettan fan	1	Positive
Ithoru nalla trailer aanenn aarum parayum ennitum dislike sammathikkanam... Mass +class	1	Positive
Paat pole alla mone..... Ith polikkum	1	Positive
superman punch is superb	1	Positive
Vellimoonga pole oru padam aanen thonunn.... polikkum	1	Positive
Repeat mode on..... Romanjification ...ettan pakka mass	1	Positive
Iyal malathile super staralla indiakarude muzhuvan stara	1	Positive
Full PIRATES OF CARIBIEN Visuals aanallo	1	Positive
Last one punch superman punch  madura raja special	1	Positive
Ellavarum marakkuna oraal... Murali Gopy. .. ... Kadhayum thirakadhayumillathe enth padam..	3	Mixed_feelings
Derik abraham vannu pwolii...bgm adaar item!!	1	Positive
Model schoolil padichavark like adikanhulla comment 🤙	2	unknown_state
Ivide nammal kandath oru 68kaarante poondu vilayaattam .....uffff....vere level	1	Positive
Trailer Valare ishtai	1	Positive
Ikka and unni mukundan - nalla combo	1	Positive
Brothers Daykkum Ittimanikkum Ore Pole Wait Cheyyuvnnavar Like	2	unknown_state
Ee dislike addikunnvarode .....onnum paryaanilla.....naldukandal aghikarikaan padikk	0	Negative
Ittichante vaka oru sample hitum koodi	1	Positive
Ayyo innale undayirunna like kuranjallo .auto fake like youtub remove cheythennu thonunnu	2	unknown_state
Massuman manssuman enn prnjatt ethil mass evdre	1	Positive
Tovino Die Hard Telugu Fans	4	not-malayalam/tamil
Ndhaa ipo indaaye? Ndhokeyaa kande?? Malayalam padam thanne aano idh.ejjadhi trailler	1	Positive
Trailer kanditt pokathe like button adichitt pokane	2	unknown_state
Pulimurukan orma vannu ithu bb aakum sure	1	Positive
Nta ponnu ikkaaee manushyanu age onnum oru preshnavum alaa	1	Positive
Jayasuryakum mass movie chakochan ennavo inji	1	Positive
History of Mammukka   kattawaiting and support love u Mammukka	1	Positive
Njn ikka fana pakshe njagalude Ella support um ondakum	1	Positive
valiya Kuzhapam ila baki screen il	1	Positive
ikkkayuda padayalikalk like adikkan ulla noolu	2	unknown_state
Onnill kooduthall thavana kandavar like adi..	2	unknown_state
Njan mammootty fana but lalettan e onam thootuvarum polikkum	1	Positive
Amala paul  nte Aadai cinemayum aayi saamyam thoniyavar undo?	1	Positive
Bhai movices ka links share karo yaar places guys	4	not-malayalam/tamil
Ith orumathiri padam akum allenki kando	1	Positive
Prithviraj Sukumaran	2	unknown_state
Nettoran as Congress guy. 🤐.. kadha manasilayi .. linen taking place of gadhi ....	1	Positive
uff malaru tension adichu chakum entha entho..padam irangi hit yennu kelkathe oru samadhanam illa :(	1	Positive
2/5/2019_ samayam : 7:24pm aarokke kaanunnu trailer..	2	unknown_state
Kolakolli enoke paranjaa ithaanu.. Repeat mode ini on thanne aayirikkum...	1	Positive
Mass Marana Mass  Stephen Nedumballi yude rashtreeya thervazhchakku ini orazcha maathram katta waiting	1	Positive
Ullaaseetta parupaadi okke gambeeram aakattae keettooo...🤗	1	Positive
Trailer kandu raja polichu oru rakshayum illa	1	Positive
Ellavareyum Vedi vekkunnathum rakshikkunnathum mammootty sir aayirilkkumallo..	2	unknown_state
Ikkada adutha 100kodi ikka marana Mass	1	Positive
Pwolichu lalettaaaaaaa engalu mass anu	1	Positive
Pala padangalude trailer orumich kndapole oru thonnal	1	Positive
Njan lalettan fan aah annal madhurajakk vendi waiting aah	1	Positive
Release nu shesham trailer kandavar like adikk. Enthokke aarnu....	2	unknown_state
Double roll undo...   ennoru thonnal	2	unknown_state
Dileep fans hit like for mammookka	2	unknown_state
Rajappanod pokan para....njangalkku njangade stephen chettan undallo	1	Positive
Fight illatha lalettande aadya padam .	1	Positive
Behenchood kutey saleey illuminati kay 2 takey kay kutey....Lanat iblees par Lanat Lucifer per	4	not-malayalam/tamil
Triple strong kkaaar okke evideyanavo?entho?oru vivarom illa?	1	Positive
Iyyalkke rest cheyyanulla time aayilla.. kanda oola padagalilellam abinayiche vila poi paavam..	1	Positive
Sir Telugu lo daping chesi riliez cheyyandi	4	not-malayalam/tamil
Enna kidu bgm ahnu ikka	1	Positive
Dislike adicha guhanolikalkk...നടു വിരൽ നമസ്കാരം	0	Negative
Scripwriter Harikrishnan: Mass Director VAShrikumarMenon: Pakkamass Lalettan: Maranamass🤩	1	Positive
Adipoli mass superb kidu mammootty polich ____mass aayitund trailer pakka poli	1	Positive
Trailer nalla iruku but onnum purila.. kerla green	1	Positive
Happy birthday EKKA MEGA  FACE OF INDIAN CINEMA  ONE AND ONLY  MAMMOOTTY	4	not-malayalam/tamil
Asooya paadilla. Abrahaminte Santhathikale ivde kandillallo?  Thallu aanenkilum ithupolonnu ethikk. Ennit ivde vaa :	0	Negative
Trading no 1 . Ikka	1	Positive
Ettavum kooduthal like kittiya comment akkanam ithu	2	unknown_state
Ayee....orumathiri oru Tamil kathii padam pole indu.....	1	Positive
Ningal kaynhe ullu vere oru nadan	1	Positive
Kali benda mwone ikka mess aane	1	Positive
Poli annu kidu annu mass annu pine	1	Positive
Evante illuminati theernilleyy deivangaleeyy sukumaran saruu kanandaa...thinnu kalayum nine..	0	Negative
Kanditte ishttayillel cash ennode chothicho. Laletta still love uuuuuuuuuuuuuuuu. Prithvi thakz .......	1	Positive
Pwliii...mass ith pwlikkum raja ennum raja thaaan..	1	Positive
Fastest 100k trailer laletta ingal poli	1	Positive
Theatril cinema kanditu vannu kanunavar like adichitu pokuka	2	unknown_state
Njan oru ikka fan aanu # but eatta powlichu  vere level# katta waiting    Oru palakkadkaran	1	Positive
Promo kand ivide vannavar okke like adikk	2	unknown_state
Poraaaa.. Luciferne tholpikkan ulla mass onnum illaaa..	1	Positive
Sohan sinu lal undallooo  Appo eee padavum......	1	Positive
Feels like ‘UnniMukundan is the Hero’	4	not-malayalam/tamil
Nalla oru movie aakatte ith Enthina veruthe highp koottunne	1	Positive
Etinte camera man super Annu big salute	1	Positive
mohanlalinte mikka movies kanunnathine  kattiyum nallathu athinte trailer kanunnathanu  anu	1	Positive
Onnil kooduthal thavana ee trailer kanda mahanmar undengil adi monne like....njan ulpede	2	unknown_state
Njn oru ettan fan ahnu.trailer pwolichuttoo ikka superr abhrahm pwolikm	1	Positive
Lattente dilog eshattam ullavar like here	2	unknown_state
mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu	1	Positive
Thudakkam kandittu Jo Jeeta Wohi zikandar  Orma vannavarundo? Amir nte Modal School	2	unknown_state
Padam kanditt vannu trailer kaanane ethra perundu..?	1	Positive
Oru mass padam....... congrats Murali Gopi and prithviraj.... you guys didn’t disappoint us.	1	Positive
Yedaaa Mamooty mayirae....'Lucifer' Mass'u ninaku orukilum kittaadhu thendi..	1	Positive
Lucifer yenna filim kandu. Athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam	1	Positive
PRITHVI & TOVINO 🤩Ishtam            LALETTAN  allah... parayanundo Peruthishtam......	1	Positive
movie kandid veedum trailer kanunnavar undo	2	unknown_state
happy birthday to my idol mamookka! luv u ikka	4	not-malayalam/tamil
Kalakkan movie..... Fight & background music... Okke Vera level......	1	Positive
Njaan ithuvare malayala സിനിമയിൽ ഇങ്ങനെ oru trailer kandittilla	1	Positive
Kandu njan kandu sunny chechiye njan kandu	1	Positive
Kuttan pillayude sivarathri ormavannar LIKE Adi	2	unknown_state
Ejjathi. Trailer..!! MAMMUKKAAAAA 🥰🥰 🥰 ...Padmakumar nigal vere level aanuu.	1	Positive
LOTS OF SUPPORT FROM VIJAY FANS	4	not-malayalam/tamil
YouTube vare hang aaki ikkede piller	2	unknown_state
entammo english trailer kaanunna feel.. ith polikkum	1	Positive
Oru rekshamilla makkalee...... Varunnath oru onnonnara varava..  This deal is with a Devil	1	Positive
1min 33sec scene il Prithviraj Alle athu 🤔	2	unknown_state
Sudeep all the best. Trailer kalakki machanea apo padam powlikkum.	1	Positive
Dislike tarunavanmarku enthe naduviral  namaskaram	0	Negative
ikkaaa vere leval anuu ....  i m waitingg for madhura raja	1	Positive
Just waiting lalettattan mass. Kolakolli item	1	Positive
Prithvirajinte character poster kanditt ... Trailer onnode kaanan vannavar undoo??	2	unknown_state
Gambeeeeeeeeeeram.	1	Positive
E negative commentsitta  ella oolakalkum kadutha asooya matram...athinithuvare marunnu kandupidichittilla	0	Negative
Ith polikkum	1	Positive
Njan itrayum oru cinemayude trilarin vendi kaathirunnittilla	1	Positive
Ettan fan aanu  Mamankathinayi katta waiting	1	Positive
MAnju variyar ullathu kondu oru pedi pottumop	3	Mixed_feelings
100cr clubil kerunathinte report kathirikunavar addi like	2	unknown_state
Lucifer na pola marana masss avatte ennu aashamsikkunnu by an ettan fan	1	Positive
Eppol time 5:50am 2000 view koodi kittiyalll 2million aakum....enthoru pookku...ithu Ella recordum pottikkum	1	Positive
headset vechu kandunokk oru onnantharam kidilolski	1	Positive
Pirates of the careebian kandavarkku othu koodaanolla nool	2	unknown_state
Innanu film kanan pattiyathu... Mutheee lalettaaa.... Superb....	1	Positive
Ittymani fansin pokunnavar ivde like chey	2	unknown_state
Madhura raja vijayikum ennullavar like adi	2	unknown_state
Trailer Releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram.... Chettakale	0	Negative
1:01 raju ettan as zyed masood	1	Positive
unlike adicha ella oolakalum ivide thanne kaananam tta	0	Negative
oru nimishathekk  bigbossine oormavannathu enikku maathramaano?	2	unknown_state
Dislike adicha oolakal odikooo.... Heavy trailer!!	0	Negative
Lalettante Aniyan aayit Prithviraj thanne aano ennoru doubt 🤔	2	unknown_state
Nte ammo oru rakshayum illa pwoli	1	Positive
Oru rakshem illa  Marana Mass	1	Positive
Njangalude muthanu  ingalu laletta..... Lub u Etta......	1	Positive
Eppozhum views koodunno ennariyan vendi varunnavar undo	2	unknown_state
1 il kuduthal kandavar like hear	2	unknown_state
Age in reverse gear.. Ennu parayunnath verthe alla ikkaa..	1	Positive
Kochi polee tirssur gundakaludee place aakuoo cinemakarrr.....trailer kollam...	1	Positive
5 million ayo Ne nokkan vannavar Ethra Paru Nde	2	unknown_state
Madhura raja vs lucifer  WAR in kerala	4	not-malayalam/tamil
I'm proud to be I'm a prithviraj fan. I'm from tamilnadu ne va thala	4	not-malayalam/tamil
Ith 100 kodi adikum enn urapuulavar like	2	unknown_state
lalettante lucifer tailor ishtayavar ivide like adiìiiiiiiiiiiii	2	unknown_state
nenchinakathu nammude lalettan aneee	1	Positive
Unbelievable.. its Awsm .. laletta .. direction Rajuvetta	1	Positive
Ippazhum ith kanunavar ivde like adi	2	unknown_state
Super star aakan pattiya aaal.  Tovi the mass	1	Positive
Movie katta waiting lalettan fans ee video koodi onn like chey tamil nadu koodi ariyatte  Link:	1	Positive
Trendingil 27   Evide ikka fans Come on fans	2	unknown_state
Ithu kandattuu peruchazhy ormavarunnu... Athupolle avathirunna mathiiiyeee	3	Mixed_feelings
Sathykatha anthannu vacha kandittu angottu mathivarunnilla	2	unknown_state
റിയൽ viewrs till 1.8 ano ഇപ്പൊ????	2	unknown_state
2017 = puli murugan 2018 = kochunni 2019 = mamangam	1	Positive
Kure paavangal pedichu virachukond dislike adichondirikuva ullil bhayam und nallonam.. ettante varavine bhayakunnavarde ennam koodunu..	0	Negative
hooo koritharipp romaanjam ulpullakam entammo adaar trailer	1	Positive
Let's vote   LUCIFER - like  MADHURA RAJA - Comment	2	unknown_state
Sathyam parayanallo trailer vijarichathra angudu kalangiyilla....nnalum all the best	1	Positive
avasaanam ODIYANDE oru  honest review kandu. Cheytha chettanmaarkku naani :)	2	unknown_state
All d best from d BOSS darshan fans from karnataka	4	not-malayalam/tamil
Tovino macha ningalude time anu... adi thimarkku... bai... cutta support	2	unknown_state
Mamangam trailer kandittu ivde vannavarku like adikanulla comment	2	unknown_state
Oru like enikkum tharuo.....ikka uyir.love u ikka	1	Positive
Nadaka dialogue pole undallo avasanam filmum nadakamakumo.	1	Positive
Trissur pooram mathramalla nalla  terror gundayisom ulla naadanu trissur ennu arkelum ariyo?	2	unknown_state
Dislikes adikan vendi mathram koree naarikal... Adiyeda adi... Ninneyokke thookki adikkaa tta	0	Negative
10 million aayyonn nokkan vannavar indo	2	unknown_state
Odiyan Release inte Ann harthal vechekunavan marude muhath nokki onnu kodukan thonniyavar Like Adi	2	unknown_state
Allah ath nammade bilal ikka alle	1	Positive
Ikka muthaanuuu...luv uuubut rajuetta ningale miss cheyyunnu	1	Positive
Prithviraj undonnu nokkaan veendum vanna njn..	2	unknown_state
Sunny leon undo enna poyi kananam	1	Positive
Vegam 6 mani ayal mathiyayirunnu .katta waiting lalettaaaaa	1	Positive
Dislike adikkan vendi Kure Peru keranindalla	0	Negative
Marana waiting masssss	1	Positive
Laletta ingane wait cheypichu kollalle...vegam vaa ingadu	1	Positive
Support from ettan fan.... Ikka mwth aanu ....	1	Positive
Edakida  etra million ayi enna nokan varunavar onnu like	2	unknown_state
Ith pwolikumenn urapulla ikka fans like adi	2	unknown_state
History  of Mamangam in Malayalam	4	not-malayalam/tamil
Ente ponnu ettaaa ningalu njngale romancham varuthichu kollum	1	Positive
Unlike cheyyunavarde annakkil adich kodukana item	1	Positive
LAST DRUM SET KOND KIDU AKKI	1	Positive
kand kili poyavar adi like what a editing	2	unknown_state
Enta ikka........ningal njangale ingana vismayippikkalle  ...	1	Positive
Namude swantham mammookkayk lalettan fansinte vaka asamsakal..mamangam nalloru thirich varav sammanikatte.. trailer kidukiyitund	1	Positive
Ikkayude mass perfoamnce kaanan Kothichu Etra naalayi..Waiting april 12..Raja	1	Positive
Assassins creed game um undo cinema ill	2	unknown_state
It’s amazing vere onnum parayan illa	1	Positive
Helen aa freezerill kudungan karanam avlode onn allenn chodikkan paranjittutakum alle	2	unknown_state
Dislike adicha sundari sundaranmarude nallathinayi namuk prarthikam	0	Negative
Madhuraraja yude teaser ithinte ezhu ayalathu ethiyilla ennathanu satyam	3	Mixed_feelings
njaan ippo oru  83 thavana kandu	1	Positive
Pakka poli Nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm Thani poli film	1	Positive
Sohan seenulal ne kandathode mood poyi	1	Positive
Oru kgf kanda feel......🤩🤩🤩🤩🤩🤩🤩🤩🤩tovi machaan verey level aah........	1	Positive
Ikka is back with a bang.... anybody?	4	not-malayalam/tamil
Raju ettan nde films il kaanan pettuna athe cinematography eee trailer il kaanan sathikunnu....	1	Positive
Ith kandit engana dislike cheyyan thonnane? Sambhavam kidu aait undallo	1	Positive
5 million views aavum ennu urappullavar like	2	unknown_state
Super trailor katta ikka fanaya എനിക്ക് വരെ romanjification	1	Positive
Jeyettan massa  kola mass  ennelum onnu kananm nnud	1	Positive
Enthokke paranjalum mamookaye vellan aarum illa. Eni aarum varukayumilla...if u agree like.. allenkil karanam comment cheyy...	1	Positive
24k dis like adichavar ithrayum mandanmaro	0	Negative
Jeevithavumaayi bandapett kidakkunna movie aayathu kond trailer kaanumbol vallatha oru santhosham battalion police kaarude real life aanu parayunnath	1	Positive
ikka oru rakshayum illa ajathi item	1	Positive
Woah!!kidu TrailerMammukkaaThis Eid z awesome	1	Positive
Ufff aaa.. Avasaanatha ekkauda aaaa kuthhill thanne unde ellaa.... Power figuresum	1	Positive
16 k view 48 k like  appo youTube veendum hang aaayalle...	2	unknown_state
Enteeee moooone kidu kidu last aah adi kandappoo killi poi angna poyavarkk lik adikaaanulla sthalam	1	Positive
Ithupolathe kidilan trailer vannitt katta support kodukkathirikkan pattumo it is very awesome	1	Positive
Laletta va da namku oru kai nokam	1	Positive
Maduraraja 4hrs 96likes & 9k comments....Lucifer 2hrs 189likes & 12k comments...ettanodum pillerodum muttan varrale...mohanlalwood	0	Negative
Dq fans unde like adichtt poney	2	unknown_state
Thugs of hindhustan film aahn marakar enn paranj kanikkunnath	1	Positive
Sambhasham ..entho oru kuzhappam polae ...padam poliyum ennu enikku thonunnu	2	unknown_state
njan nookumbol 17k views and 113k likes  Ikkade pillerude power like adikk. . . . (edited because of the increasing of likes)	2	unknown_state
Dislikes kandappo kurachu vishanam thonni... Ennal comments vayichappol athu mari... Kure nalukalkkku shesham kanda ettum mikacha trailer......	1	Positive
Ee trailer Anu ippo most comments olla Malayalam trailer	1	Positive
Murali Gopi script oru bhayam...🤔munp cheyta padanglellam....	3	Mixed_feelings
0:40 scene cinimayil Indo kanda orma illya	1	Positive
Ikka guest rolla njn kandu film	1	Positive
Kidu trailar....lalettan king of Indian cinima..	1	Positive
Rajave.  idhu nammal polikum ...inga avide ninno	1	Positive
Kolamass alla Marana mass alla adhukkumeleya nummedae ikka  Ikka ki jayyi	1	Positive
Koothara trailer telugu padam pole und	1	Positive
Mamookka was big salute for Lakshdweep	4	not-malayalam/tamil
MAjajajJAjJajajJA scene... neee superstarrrr anu!  - Timothy	2	unknown_state
