id	text	category	newtext	label
ta_sent_2749	Yeanda comment ku likes kettu alayuringe? Antha video likes vantha pothunda alenjanungela	Positive	yeanda comment {XXX} comment ku {Positive} ku likes {XXX} likes kettu {Mixed_feelings} kettu alayuringe {XXX} alayuringe antha {XXX} antha video {XXX} video likes {XXX} likes vantha {Positive} vantha pothunda {XXX} 	1
ta_sent_2750	Andha loosu atlee movie ku kaidhi evlo nalla iruku Andha vijay ku acting ae varadhu	Positive	andha loosu {XXX} loosu atlee {XXX} atlee movie {XXX} movie ku {Positive} ku kaidhi {XXX} kaidhi evlo {XXX} evlo nalla {Positive} nalla iruku {Positive} iruku andha {Positive} andha vijay {XXX} vijay ku {Positive} ku acting {Mixed_feelings} acting ae {XXX} 	1
ta_sent_2751	U1 BgM marana mass nu soldravanga like pannunga	Positive	u bgm {XXX} bgm marana {Positive} marana mass {Positive} mass nu {Positive} nu soldravanga {Positive} soldravanga like {Positive} 	1
ta_sent_2752	Thala acting Vera level, music, dialogues and Trailer Vera levanu soldravanga yaru Thala rasigarkale  Enudaya Sagodhargale,,,,,,,,	Positive	thala acting {Positive} acting vera {Positive} vera level {Positive} level music {Positive} music dialogues {XXX} dialogues and {XXX} and trailer {Negative} trailer vera {Positive} vera levanu {XXX} levanu soldravanga {XXX} soldravanga yaru {XXX} yaru thala {Positive} thala rasigarkale {XXX} rasigarkale enudaya {XXX} 	1
ta_sent_2753	U kena tunggu lebih lama lagi untuk tahu saya	not-malayalam/tamil	u kena {not-Tamil} kena tunggu {not-Tamil} tunggu lebih {not-Tamil} lebih lama {not-Tamil} lama lagi {not-Tamil} lagi untuk {not-Tamil} untuk tahu {not-Tamil} 	4
ta_sent_2754	Views 112k but likes 157k real asuran danush	Positive	views k {XXX} k but {Mixed_feelings} but likes {unknown_state} likes k {XXX} k real {XXX} real asuran {XXX} 	1
ta_sent_2755	Nadi thalaiva .Aana arasiyal venam thalaiva	Positive	nadi thalaiva {XXX} thalaiva aana {XXX} aana arasiyal {XXX} arasiyal venam {XXX} 	1
ta_sent_2756	Thala naa Mass  Thala naa Class  Thala naa Gethu Thala naa Verithanam	Positive	thala naa {Positive} naa mass {Positive} mass thala {Positive} thala naa {Positive} naa class {Positive} class thala {Positive} thala naa {Positive} naa gethu {Positive} gethu thala {Positive} thala naa {Positive} 	1
ta_sent_2757	Kelatu punda     ajith Kumar	Negative	kelatu punda {Negative} punda ajith {Negative} 	0
ta_sent_2758	Hindi padam trailer patha maari iruku	Positive	hindi padam {XXX} padam trailer {Positive} trailer patha {Positive} patha maari {Positive} 	1
ta_sent_2759	Telugu Vijay fans like vesukondi siara chusina vallu	Positive	telugu vijay {XXX} vijay fans {Positive} fans like {Positive} like vesukondi {unknown_state} vesukondi siara {XXX} siara chusina {XXX} 	1
ta_sent_2760	Super ....   Movie nalla iruka ilayanu parunga da... record bead panirum nu unlike poduringalea	Positive	super movie {Positive} movie nalla {Positive} nalla iruka {XXX} iruka ilayanu {XXX} ilayanu parunga {XXX} parunga da {Positive} da record {XXX} record bead {XXX} bead panirum {XXX} panirum nu {XXX} nu unlike {XXX} 	1
ta_sent_2761	Super star na summava... Yan thalaivar	Positive	super star {Positive} star na {Positive} na summava {Positive} summava yan {XXX} 	1
ta_sent_2762	Semma mass tease r in illaya super star dhanush Anna	Positive	semma mass {Positive} mass tease {XXX} tease r {XXX} r in {XXX} in illaya {XXX} illaya super {Positive} super star {Positive} star dhanush {Positive} 	1
ta_sent_2763	Shankar sir enna da panni vachi irrukaru nee movie da idhu	Positive	shankar sir {Positive} sir enna {Positive} enna da {Positive} da panni {Positive} panni vachi {Positive} vachi irrukaru {XXX} irrukaru nee {XXX} nee movie {XXX} movie da {Positive} 	1
ta_sent_2764	Jan 1st Telugu & Hindi trailer	Positive	jan st {XXX} st telugu {XXX} telugu hindi {unknown_state} 	1
ta_sent_2765	100000laks fans kudva YouTube use pannala enna da ithu	Positive	laks fans {XXX} fans kudva {XXX} kudva youtube {XXX} youtube use {XXX} use pannala {XXX} pannala enna {XXX} enna da {Positive} 	1
ta_sent_2766	Yov 11 manikku trailer nu sollitu 10:30 ku vidriye  unna mathiri periya manushanukku ithan alaga	Positive	yov manikku {XXX} manikku trailer {XXX} trailer nu {XXX} nu sollitu {Positive} sollitu ku {XXX} ku vidriye {XXX} vidriye unna {XXX} unna mathiri {XXX} mathiri periya {XXX} periya manushanukku {XXX} manushanukku ithan {XXX} 	1
ta_sent_2767	Ee trailer malli malli replay chestundhi Rajni meeda abhimanam tho kadu Shankar sir meeda prema tho	Positive	ee trailer {XXX} trailer malli {XXX} malli malli {XXX} malli replay {XXX} replay chestundhi {XXX} chestundhi rajni {XXX} rajni meeda {XXX} meeda abhimanam {XXX} abhimanam tho {XXX} tho kadu {XXX} kadu shankar {XXX} shankar sir {Positive} sir meeda {XXX} meeda prema {XXX} 	1
ta_sent_2768	No Yogi Babu  In a Tamil movie??	Positive	no yogi {XXX} yogi babu {Positive} babu in {XXX} in a {Positive} a tamil {XXX} 	1
ta_sent_2769	Entha padam ooduma  Vj fans: adhu nadakkadhu nadakkavumkudaadhu	Positive	entha padam {Positive} padam ooduma {XXX} ooduma vj {XXX} vj fans {Positive} fans adhu {XXX} adhu nadakkadhu {XXX} 	1
ta_sent_2770	yeh pink ka remake hai Na mast banaya	Positive	yeh pink {XXX} pink ka {Positive} ka remake {Positive} remake hai {Positive} hai na {Positive} na mast {XXX} 	1
ta_sent_2771	TRAILER ee VERITHANAM aa irukku , padam kandippa hit ,    Indha thadava National Award miss aagaathu	Positive	trailer ee {XXX} ee verithanam {XXX} verithanam aa {XXX} aa irukku {XXX} irukku padam {Positive} padam kandippa {Positive} kandippa hit {Positive} hit indha {XXX} indha thadava {XXX} thadava national {Positive} national award {Positive} award miss {Positive} 	1
ta_sent_2772	Sure shot block buster after dheeran adhikaram	Positive	sure shot {Positive} shot block {XXX} block buster {Positive} buster after {XXX} after dheeran {XXX} 	1
ta_sent_2773	10 la oru pangu, Thalaiku haters irukanuga, verified likes and dislikes	Positive	la oru {Positive} oru pangu {XXX} pangu thalaiku {XXX} thalaiku haters {XXX} haters irukanuga {XXX} irukanuga verified {XXX} verified likes {XXX} likes and {Positive} 	1
ta_sent_2774	Kaatu paiyaan sir indha karthi...       Marana kaatu kaata poraan...	Positive	kaatu paiyaan {XXX} paiyaan sir {XXX} sir indha {Positive} indha karthi {XXX} karthi marana {XXX} marana kaatu {Positive} kaatu kaata {XXX} 	1
ta_sent_2775	Yow military (Teejay) Nee Ennaya Panra Inga ?	Positive	yow military {Positive} military teejay {XXX} teejay nee {Positive} nee ennaya {XXX} ennaya panra {XXX} 	1
ta_sent_2776	Guruji rajnikanth.. Parnam & I am from Durg (cg)	Positive	guruji rajnikanth {XXX} rajnikanth parnam {XXX} parnam i {XXX} i am {Positive} am from {Positive} from durg {XXX} 	1
ta_sent_2777	(You kena tahu lebih lagi untuk tahu saya) podurra oru likke	not-malayalam/tamil	you kena {not-Tamil} kena tahu {XXX} tahu lebih {XXX} lebih lagi {XXX} lagi untuk {not-Tamil} untuk tahu {not-Tamil} tahu saya {not-Tamil} saya podurra {XXX} podurra oru {XXX} 	4
ta_sent_2778	KAAPPAAN TRILLER MOVIE MASS BROS.......,................... KAITHI ALSO TRILLER MOVIE	Positive	kaappaan triller {XXX} triller movie {XXX} movie mass {Positive} mass bros {XXX} bros kaithi {XXX} kaithi also {XXX} also triller {XXX} 	1
ta_sent_2779	Vijay fans all support petta movie......	Positive	vijay fans {Positive} fans all {Positive} all support {XXX} support petta {XXX} 	1
ta_sent_2780	ponggaluku kandippa sweet sappude porom,,,, marana mass	Positive	ponggaluku kandippa {XXX} kandippa sweet {Positive} sweet sappude {XXX} sappude porom {XXX} porom marana {XXX} 	1
ta_sent_2781	Karhtik Subburaj Mass Pannitinga ,Thalaivara supera kattirukinga thanks bro	Positive	karhtik subburaj {XXX} subburaj mass {Positive} mass pannitinga {XXX} pannitinga thalaivara {XXX} thalaivara supera {XXX} supera kattirukinga {XXX} kattirukinga thanks {XXX} 	1
ta_sent_2782	Movie release Aana Kuda Nkp trailor paaka thonudhu...I love thala	Positive	movie release {Positive} release aana {unknown_state} aana kuda {XXX} kuda nkp {XXX} nkp trailor {XXX} trailor paaka {XXX} paaka thonudhui {XXX} thonudhui love {XXX} 	1
ta_sent_2783	Trailer nala ilanu solravanga elam  , nalla katharungatrailer trending agathn pothu thala daw	Positive	trailer nala {Positive} nala ilanu {XXX} ilanu solravanga {XXX} solravanga elam {XXX} elam nalla {XXX} nalla katharungatrailer {XXX} katharungatrailer trending {XXX} trending agathn {XXX} agathn pothu {XXX} pothu thala {Negative} 	1
ta_sent_2784	Super Rajini i am waiting petta	Positive	super rajini {Positive} rajini i {XXX} i am {Positive} am waiting {Positive} 	1
ta_sent_2785	Lawyer ah konjam kooda sink aagala	Positive	lawyer ah {XXX} ah konjam {XXX} konjam kooda {Positive} kooda sink {XXX} 	1
ta_sent_2786	super star summa thaliva vera level Anna.....	Positive	super star {Positive} star summa {Positive} summa thaliva {XXX} thaliva vera {XXX} vera level {Positive} 	1
ta_sent_2787	Oscar Award Vanguvaru Nu Soldravanga Like .	Positive	oscar award {Positive} award vanguvaru {XXX} vanguvaru nu {XXX} nu soldravanga {Positive} 	1
ta_sent_2788	Lokesh kanagaraj next movie thalapathy 64	Positive	lokesh kanagaraj {Positive} kanagaraj next {XXX} next movie {Positive} 	1
ta_sent_2789	I think sakthi is arjun sir🤔	Positive	i think {Positive} think sakthi {XXX} sakthi is {XXX} is arjun {XXX} 	1
ta_sent_2790	Breaking news: anil kunjukal avarkaludoya ammavai prabhas veetuku anupi vaithullanar	Positive	breaking news {XXX} news anil {XXX} anil kunjukal {XXX} kunjukal avarkaludoya {XXX} avarkaludoya ammavai {XXX} ammavai prabhas {XXX} prabhas veetuku {XXX} veetuku anupi {XXX} 	1
ta_sent_2791	Maranam mass maranam athuku Makkal selvan ta varanum	Positive	maranam mass {Positive} mass maranam {Positive} maranam athuku {Positive} athuku makkal {XXX} makkal selvan {Positive} selvan ta {XXX} 	1
ta_sent_2792	Sagikkalai.. Pongada neengalum unga rasanaiyum... Please stop acting mr Rajini...	Positive	sagikkalai pongada {XXX} pongada neengalum {XXX} neengalum unga {XXX} unga rasanaiyum {XXX} rasanaiyum please {XXX} please stop {Positive} stop acting {XXX} acting mr {XXX} 	1
ta_sent_2793	Thala fans like podunga paa	Positive	thala fans {Positive} fans like {Positive} like podunga {Positive} 	1
ta_sent_2794	Power rangers fans hit like ..90$ kids	Positive	power rangers {Positive} rangers fans {XXX} fans hit {Positive} hit like {Positive} 	1
ta_sent_2795	dhanush super acting  kandipa hit tha ungalukku	Positive	dhanush super {XXX} super acting {XXX} acting kandipa {XXX} kandipa hit {Positive} hit tha {unknown_state} 	1
ta_sent_2796	super thalaiva  petta pongal paraak marana waiting	Positive	super thalaiva {Positive} thalaiva petta {Positive} petta pongal {Positive} pongal paraak {Positive} paraak marana {XXX} 	1
ta_sent_2797	Oruthar mela neenga viswasam kaatrathukkaga innoruthara en asingapaduthringa to Vijay fans and Ajith fans	Positive	oruthar mela {Positive} mela neenga {Positive} neenga viswasam {Positive} viswasam kaatrathukkaga {Mixed_feelings} kaatrathukkaga innoruthara {Mixed_feelings} innoruthara en {Positive} en asingapaduthringa {XXX} asingapaduthringa to {XXX} to vijay {XXX} vijay fans {Positive} fans and {Positive} and ajith {XXX} 	1
ta_sent_2798	Gv prakash Anna bgm vera level	Positive	gv prakash {Positive} prakash anna {Positive} anna bgm {XXX} bgm vera {Positive} 	1
ta_sent_2799	Apoooooo nalla padathula nadikka maatinga??? Mokka padama thedi poyi nadipinga annanum thambiyum... Ennamo panni tholainga	Positive	apoooooo nalla {XXX} nalla padathula {Positive} padathula nadikka {XXX} nadikka maatinga {XXX} maatinga mokka {XXX} mokka padama {Mixed_feelings} padama thedi {XXX} thedi poyi {XXX} poyi nadipinga {XXX} nadipinga annanum {XXX} annanum thambiyum {XXX} thambiyum ennamo {XXX} ennamo panni {XXX} 	1
ta_sent_2800	Padatha ippdi vithiyasama nalla tharamana kathai padama edugada nonaigala!!!	Positive	padatha ippdi {XXX} ippdi vithiyasama {XXX} vithiyasama nalla {XXX} nalla tharamana {Positive} tharamana kathai {Positive} kathai padama {XXX} padama edugada {XXX} 	1
ta_sent_2801	Asuran partha hangover eh innum mudila adhukula Kaithi ... I bet Kaithi will be a blockbuter too ....	Positive	asuran partha {XXX} partha hangover {XXX} hangover eh {XXX} eh innum {XXX} innum mudila {Positive} mudila adhukula {XXX} adhukula kaithi {XXX} kaithi i {Negative} i bet {XXX} bet kaithi {XXX} kaithi will {unknown_state} will be {unknown_state} be a {Positive} a blockbuter {XXX} 	1
ta_sent_2802	flop hogi film tum tamil logo ki maki chut	Positive	flop hogi {XXX} hogi film {XXX} film tum {XXX} tum tamil {XXX} tamil logo {XXX} logo ki {XXX} ki maki {XXX} 	1
ta_sent_2803	Un like podthavan la manishana illa	Positive	un like {XXX} like podthavan {XXX} podthavan la {XXX} la manishana {XXX} 	1
ta_sent_2804	2020 national  award for asuran pakka	Positive	national award {Positive} award for {XXX} for asuran {Positive} 	1
ta_sent_2805	orutharu mele viswasam kadurathukage innoruthare yen asingam paduthuringge	Positive	orutharu mele {XXX} mele viswasam {XXX} viswasam kadurathukage {XXX} kadurathukage innoruthare {XXX} innoruthare yen {Positive} yen asingam {Positive} 	1
ta_sent_2806	Thaaa kolla marana masss thalaivaa nee Vera level	Positive	thaaa kolla {XXX} kolla marana {XXX} marana masss {XXX} masss thalaivaa {XXX} thalaivaa nee {Positive} nee vera {Positive} 	1
ta_sent_2807	Morning Trailor Pakka Vanthavinga Matum  Like Podunga 🥰	Positive	morning trailor {XXX} trailor pakka {XXX} pakka vanthavinga {XXX} vanthavinga matum {XXX} matum like {Positive} 	1
ta_sent_2808	Super b trailer am waiting pongal	Positive	super b {Mixed_feelings} b trailer {XXX} trailer am {XXX} am waiting {Positive} 	1
ta_sent_2809	Enda nala name ipdi veenaku reemga kadaramkondan enapathu evlo Periya maveeranoda name fuck	Positive	enda nala {XXX} nala name {XXX} name ipdi {XXX} ipdi veenaku {XXX} veenaku reemga {XXX} reemga kadaramkondan {XXX} kadaramkondan enapathu {XXX} enapathu evlo {XXX} evlo periya {Negative} periya maveeranoda {XXX} maveeranoda name {XXX} 	1
ta_sent_2810	Hit like if u like this trailer	Positive	hit like {Positive} like if {Positive} if u {Positive} u like {Positive} like this {Positive} 	1
ta_sent_2811	Unnanoda rasiganu nenja nimuthi solluven  en kanne kalanguthu	Positive	unnanoda rasiganu {XXX} rasiganu nenja {XXX} nenja nimuthi {XXX} nimuthi solluven {XXX} solluven en {XXX} en kanne {XXX} 	1
ta_sent_2812	அடிச்சு underwearஒட ஓட விட்ட்ருவேன்..what a style in dialogue delivery..	Positive	underwear what {XXX} what a {Positive} a style {Positive} style in {Positive} in dialogue {XXX} 	1
ta_sent_2813	Hey kuttymoonji unakenapa sk Anna movie la nadikira	Positive	hey kuttymoonji {XXX} kuttymoonji unakenapa {XXX} unakenapa sk {XXX} sk anna {Positive} anna movie {Positive} movie la {Positive} 	1
ta_sent_2814	Thalaivar adutha round ku ready akidaru da doiiiiiii	Positive	thalaivar adutha {XXX} adutha round {XXX} round ku {XXX} ku ready {Mixed_feelings} ready akidaru {XXX} akidaru da {XXX} 	1
ta_sent_2815	Sigaramna Everestu Nadipunna Enga Thala Ajith kumaru	Positive	sigaramna everestu {XXX} everestu nadipunna {XXX} nadipunna enga {XXX} enga thala {Positive} thala ajith {Positive} 	1
ta_sent_2816	U1 and thala Ivanga 2 Peru irrukira  combo irruke veithanam	Positive	u and {Positive} and thala {Positive} thala ivanga {XXX} ivanga peru {XXX} peru irrukira {XXX} irrukira combo {XXX} combo irruke {XXX} 	1
ta_sent_2817	Nethaan ennoda thala unna ethirtha velum kola	Positive	nethaan ennoda {XXX} ennoda thala {XXX} thala unna {Positive} unna ethirtha {XXX} ethirtha velum {XXX} 	1
ta_sent_2818	sema sema sema... he is back... am rajinified...	Positive	sema sema {Positive} sema sema {Positive} sema he {XXX} he is {Positive} is back {Positive} back am {XXX} 	1
ta_sent_2819	Enaku oru 5 like kedaikuma ftiends	Positive	enaku oru {Positive} oru like {Positive} like kedaikuma {XXX} 	1
ta_sent_2820	ithu tamil nadu ella ithu enga thala nadu daa	Positive	ithu tamil {Positive} tamil nadu {Positive} nadu ella {Positive} ella ithu {Positive} ithu enga {Positive} enga thala {Positive} thala nadu {Positive} 	1
ta_sent_2821	Last dialogue bigil link agra madiri irukunu nenaikuravanga like here	Positive	last dialogue {Positive} dialogue bigil {XXX} bigil link {XXX} link agra {XXX} agra madiri {XXX} madiri irukunu {XXX} irukunu nenaikuravanga {XXX} nenaikuravanga like {Positive} 	1
ta_sent_2822	Padam paathtu yaarathu inga vanthu trailer paaka vanthrkingalaa	Positive	padam paathtu {XXX} paathtu yaarathu {XXX} yaarathu inga {XXX} inga vanthu {Negative} vanthu trailer {Positive} trailer paaka {unknown_state} 	1
ta_sent_2823	Enna porutha varaikum vikram sir edhu pannalum pakkalam avarudaiya dedication kaga.....	Positive	enna porutha {XXX} porutha varaikum {XXX} varaikum vikram {XXX} vikram sir {Positive} sir edhu {XXX} edhu pannalum {XXX} pannalum pakkalam {XXX} pakkalam avarudaiya {XXX} avarudaiya dedication {XXX} 	1
ta_sent_2824	Ngommala chiyan Vera lvl a irukkarraaa	Positive	ngommala chiyan {XXX} chiyan vera {Negative} vera lvl {Positive} lvl a {Mixed_feelings} 	1
ta_sent_2825	movie kb tak aane wala hai	Positive	movie kb {XXX} kb tak {XXX} tak aane {XXX} aane wala {XXX} 	1
ta_sent_2826	1:37 You Kene Tunggu Lama Lagi Untuk Tahu Saya  MALAYSIA LANGUAGE	not-malayalam/tamil	you kene {not-Tamil} kene tunggu {not-Tamil} tunggu lama {not-Tamil} lama lagi {not-Tamil} lagi untuk {not-Tamil} untuk tahu {not-Tamil} tahu saya {not-Tamil} saya malaysia {not-Tamil} 	4
ta_sent_2827	Viswasam vs petta Like for viswasam  Comments for petta	Positive	viswasam vs {unknown_state} vs petta {unknown_state} petta like {Negative} like for {Positive} for viswasam {Positive} viswasam comments {XXX} comments for {XXX} 	1
ta_sent_2828	Will rocks in tamil and telugu..pakka...petta parak...love u thalaiva	Positive	will rocks {XXX} rocks in {Mixed_feelings} in tamil {Positive} tamil and {XXX} and telugupakkapetta {XXX} telugupakkapetta paraklove {XXX} paraklove u {XXX} 	1
ta_sent_2829	Thala Mass Speech  Likes Panunga Comments Panunga	Positive	thala mass {Positive} mass speech {Positive} speech likes {XXX} likes panunga {Positive} panunga comments {XXX} 	1
ta_sent_2830	ASURAN, KAITHI BEST MOVIES OF 2019	Positive	asuran kaithi {Positive} kaithi best {Positive} best movies {Positive} 	1
ta_sent_2831	Petta Piragu VijaySethupathi  Sir Semma	Positive	petta piragu {XXX} piragu vijaysethupathi {XXX} vijaysethupathi sir {Positive} 	1
ta_sent_2832	தல  vera level and U1 Bgm also	Positive	vera level {Positive} level and {Positive} and u {XXX} u bgm {XXX} 	1
ta_sent_2833	Wt a man... Sathiyama ivarku innum vayasu aagala	Positive	wt a {Positive} a man {Positive} man sathiyama {XXX} sathiyama ivarku {XXX} ivarku innum {XXX} innum vayasu {Positive} 	1
ta_sent_2834	Sema ji sema ji comercial hit kuduga ippo...papo kandipa	Positive	sema ji {XXX} ji sema {XXX} sema ji {XXX} ji comercial {XXX} comercial hit {XXX} hit kuduga {XXX} kuduga ippopapo {XXX} 	1
ta_sent_2835	Thala ya thavira vera yarum intha role ku set akathu	Positive	thala ya {Positive} ya thavira {XXX} thavira vera {Mixed_feelings} vera yarum {Positive} yarum intha {XXX} intha role {XXX} role ku {Positive} ku set {Positive} 	1
ta_sent_2836	Last dialogue sema matha actor ah kora solra fansku	Positive	last dialogue {Positive} dialogue sema {Positive} sema matha {XXX} matha actor {Positive} actor ah {Mixed_feelings} ah kora {XXX} kora solra {XXX} 	1
ta_sent_2837	O My God  amazing Trailer  Maza aa gaya	Positive	o my {Positive} my god {Positive} god amazing {XXX} amazing trailer {Positive} trailer maza {XXX} maza aa {Negative} 	1
ta_sent_2838	Idhu oru two days munadi soliirikakoodadha likes inneram evaloo vanthirikkum	Positive	idhu oru {Positive} oru two {XXX} two days {XXX} days munadi {XXX} munadi soliirikakoodadha {XXX} soliirikakoodadha likes {XXX} likes inneram {XXX} inneram evaloo {XXX} 	1
ta_sent_2839	Idha la Krish la ye pathachi...	Positive	idha la {XXX} la krish {XXX} krish la {Positive} la ye {Positive} 	1
ta_sent_2840	Karthi Anna sema mass.intha diwali kaithi than first pakkanum.kola Massa iruku trailer	Positive	karthi anna {Positive} anna sema {Positive} sema massintha {XXX} massintha diwali {XXX} diwali kaithi {Positive} kaithi than {Positive} than first {XXX} first pakkanumkola {XXX} pakkanumkola massa {XXX} massa iruku {Positive} 	1
ta_sent_2841	BGM engeyo ketta mathiri irukk..  veeram	Positive	bgm engeyo {XXX} engeyo ketta {XXX} ketta mathiri {Positive} mathiri irukk {XXX} 	1
ta_sent_2842	I am from telangana i like Vijay Sethupathi soo much	Positive	i am {Positive} am from {Positive} from telangana {Positive} telangana i {XXX} i like {Positive} like vijay {Positive} vijay sethupathi {Positive} sethupathi soo {XXX} 	1
ta_sent_2843	Ivan  oruthan dhan different different nadikkira	Positive	ivan oruthan {XXX} oruthan dhan {XXX} dhan different {XXX} different different {XXX} 	1
ta_sent_2844	1st day la 3 shows kku ticket eduthuttu padam release aagaama kola gaandla irukkaen..  ..	Positive	st day {XXX} day la {Positive} la shows {XXX} shows kku {XXX} kku ticket {XXX} ticket eduthuttu {XXX} eduthuttu padam {XXX} padam release {Positive} release aagaama {XXX} aagaama kola {XXX} kola gaandla {Positive} 	1
ta_sent_2845	🤣🤣🤣🤣🤣 Batman begins!!!! Dawn of Krish!!!! Mugamudi!!! Ithukku porantha kalavai!!!!	Positive	batman begins {XXX} begins dawn {XXX} dawn of {XXX} of krish {XXX} krish mugamudi {XXX} mugamudi ithukku {XXX} ithukku porantha {XXX} 	1
ta_sent_2846	Diwaliku Marana marana marana marana Adi iruku....kaithi marana waiting pa .......	Positive	diwaliku marana {XXX} marana marana {Positive} marana marana {Positive} marana marana {Positive} marana adi {XXX} adi irukukaithi {XXX} irukukaithi marana {XXX} marana waiting {Positive} 	1
ta_sent_2847	Dislike pannavan lam Aamainga nu ninaikiren	Positive	dislike pannavan {Positive} pannavan lam {Negative} lam aamainga {XXX} aamainga nu {XXX} 	1
ta_sent_2848	SK vera 11 its just beginning	Positive	sk vera {XXX} vera its {XXX} its just {Positive} 	1
ta_sent_2849	VINTAGE DHANUSH  VINTAGE VETRIMAARAN VINTAGE GV PRAKASH   MARANA WAITING , GET READY NATIONAL AWARD JURY	Positive	vintage dhanush {XXX} dhanush vintage {XXX} vintage vetrimaaran {XXX} vetrimaaran vintage {XXX} vintage gv {XXX} gv prakash {Positive} prakash marana {XXX} marana waiting {Positive} waiting get {Mixed_feelings} get ready {Positive} ready national {XXX} national award {Positive} 	1
ta_sent_2850	Verithaana over loaded...comment padika vanthavanka like podunka	Positive	verithaana over {XXX} over loadedcomment {XXX} loadedcomment padika {XXX} padika vanthavanka {XXX} vanthavanka like {XXX} 	1
ta_sent_2851	Semme.. Mass Punch Dialogue.. He looks like 30 yrs Old.. My God.. Vayasaanalum Innum ilamaiya irukaaru...	Positive	semme mass {Positive} mass punch {XXX} punch dialogue {Positive} dialogue he {XXX} he looks {Positive} looks like {Positive} like yrs {XXX} yrs old {XXX} old my {XXX} my god {Positive} god vayasaanalum {XXX} vayasaanalum innum {XXX} innum ilamaiya {XXX} 	1
ta_sent_2852	Nice ok iam waiting kali sports big screen ..	Positive	nice ok {XXX} ok iam {XXX} iam waiting {Positive} waiting kali {XXX} kali sports {XXX} sports big {XXX} 	1
ta_sent_2853	Fight scene la aaluvedu thu.... Pakka maja thalaiva..... By surya anna fan	Positive	fight scene {Positive} scene la {Positive} la aaluvedu {XXX} aaluvedu thu {XXX} thu pakka {XXX} pakka maja {XXX} maja thalaiva {XXX} thalaiva by {XXX} by surya {Positive} surya anna {Positive} 	1
ta_sent_2854	Masssssssssssssss. Thalaiver. Fansukku. Happy. Tharrumaru. Thalaiver. Pongal	Positive	masssssssssssssss thalaiver {XXX} thalaiver fansukku {XXX} fansukku happy {XXX} happy tharrumaru {XXX} tharrumaru thalaiver {XXX} 	1
ta_sent_2855	Enna kodumada ithu telugula trailer 19 M views but tamil 10 kuda illaya ennachu pa	Positive	enna kodumada {XXX} kodumada ithu {XXX} ithu telugula {XXX} telugula trailer {XXX} trailer m {XXX} m views {Positive} views but {Mixed_feelings} but tamil {Positive} tamil kuda {XXX} kuda illaya {XXX} illaya ennachu {XXX} 	1
ta_sent_2856	marana mass thala vera level  ponga	Positive	marana mass {Positive} mass thala {Positive} thala vera {Positive} vera level {Positive} 	1
ta_sent_2857	Wooowww... Iraiva ivarukku age ananlum paravalla but antha energy mattum kuraithu vidathe.... Thalaivar super	Positive	wooowww iraiva {XXX} iraiva ivarukku {XXX} ivarukku age {XXX} age ananlum {XXX} ananlum paravalla {XXX} paravalla but {XXX} but antha {Negative} antha energy {XXX} energy mattum {XXX} mattum kuraithu {XXX} kuraithu vidathe {XXX} vidathe thalaivar {XXX} 	1
ta_sent_2858	Enakku bgm pudikkala waste bgm old bgm	Positive	enakku bgm {XXX} bgm pudikkala {XXX} pudikkala waste {XXX} waste bgm {XXX} bgm old {XXX} 	1
ta_sent_2859	ajith thaathaa un movie nalla illa very very kevalam	Positive	ajith thaathaa {XXX} thaathaa un {XXX} un movie {Negative} movie nalla {Positive} nalla illa {Mixed_feelings} illa very {XXX} very very {Positive} 	1
ta_sent_2860	Thala rasigan endru solleda...thalai nimirndhu nilladha...	Positive	thala rasigan {Positive} rasigan endru {Positive} endru solledathalai {XXX} solledathalai nimirndhu {XXX} 	1
ta_sent_2861	@0:50 - it's like viswasam theme	Positive	its like {Positive} like viswasam {Positive} 	1
ta_sent_2862	Viswasam trailer  7k like 1.4 m like  waiting thala fans	Positive	viswasam trailer {unknown_state} trailer k {XXX} k like {Positive} like m {XXX} m like {Positive} like waiting {Negative} waiting thala {Positive} 	1
ta_sent_2863	Thala eppa pa varuva unna eppa  pakkarathu sikkaram va pa I am waiting for you only movies	Positive	thala eppa {XXX} eppa pa {XXX} pa varuva {XXX} varuva unna {XXX} unna eppa {XXX} eppa pakkarathu {XXX} pakkarathu sikkaram {XXX} sikkaram va {XXX} va pa {XXX} pa i {Positive} i am {Positive} am waiting {Positive} waiting for {Positive} for you {Positive} you only {Positive} 	1
ta_sent_2864	I love you Dhanush anna veriyan	Positive	i love {Positive} love you {Positive} you dhanush {Positive} dhanush anna {Positive} 	1
ta_sent_2865	My thala eppavume Mass thaaa skkkk	Positive	my thala {Positive} thala eppavume {Positive} eppavume mass {Positive} mass thaaa {XXX} 	1
ta_sent_2866	0:45 ayaz and kutty moonji anna	Positive	ayaz and {Positive} and kutty {Positive} kutty moonji {Positive} 	1
ta_sent_2867	Orea adi antha sence semma mass	Positive	orea adi {XXX} adi antha {XXX} antha sence {XXX} sence semma {XXX} 	1
ta_sent_2868	Anna marana mass waiting from kerala.... Thalaiva love u	Positive	anna marana {Positive} marana mass {Positive} mass waiting {Positive} waiting from {Positive} from kerala {Positive} kerala thalaiva {not-Tamil} thalaiva love {Positive} 	1
ta_sent_2869	Hindi kb ayegi you tube pr	Positive	hindi kb {XXX} kb ayegi {XXX} ayegi you {XXX} you tube {not-Tamil} 	1
